machine_id,timestamp,src_ip,src_port,dest_ip,dest_port,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,history,prediction_numeric,prediction,confidence,threshold,model_version,received_at,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts
ubuntu-vm-01,1775060235.148658,192.168.88.1,59063,192.168.88.136,587,tcp,-,0.000378,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.755796,0.1,zeek_friendly_v2,2026-04-01 23:17:21,587.0,6.0,0.00037799999699927866,1.0,1.0,0.0,0.0,0.0,5291.00537109375,2645.502685546875,2645.502685546875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148693,192.168.88.1,59063,192.168.88.136,8888,tcp,-,0.000966,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.743785,0.1,zeek_friendly_v2,2026-04-01 23:17:21,8888.0,6.0,0.0009660000214353204,1.0,1.0,0.0,0.0,0.0,2070.393310546875,1035.1966552734375,1035.1966552734375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148725,192.168.88.1,59063,192.168.88.136,995,tcp,-,0.001118,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.549554,0.1,zeek_friendly_v2,2026-04-01 23:17:21,995.0,6.0,0.0011180000146850944,1.0,1.0,0.0,0.0,0.0,1788.9088134765625,894.4544067382812,894.4544067382812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148758,192.168.88.1,59063,192.168.88.136,135,tcp,-,0.00122,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.579606,0.1,zeek_friendly_v2,2026-04-01 23:17:21,135.0,6.0,0.0012199999764561653,1.0,1.0,0.0,0.0,0.0,1639.34423828125,819.672119140625,819.672119140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148791,192.168.88.1,59063,192.168.88.136,554,tcp,-,0.001329,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.54022,0.1,zeek_friendly_v2,2026-04-01 23:17:21,554.0,6.0,0.0013289999915286899,1.0,1.0,0.0,0.0,0.0,1504.890869140625,752.4454345703125,752.4454345703125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148824,192.168.88.1,59063,192.168.88.136,443,tcp,-,0.001448,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.378142,0.1,zeek_friendly_v2,2026-04-01 23:17:21,443.0,6.0,0.0014479999663308263,1.0,1.0,0.0,0.0,0.0,1381.2154541015625,690.6077270507812,690.6077270507812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148856,192.168.88.1,59063,192.168.88.136,23,tcp,-,0.001555,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.567688,0.1,zeek_friendly_v2,2026-04-01 23:17:21,23.0,6.0,0.001554999966174364,1.0,1.0,0.0,0.0,0.0,1286.173583984375,643.0867919921875,643.0867919921875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.148888,192.168.88.1,59063,192.168.88.136,445,tcp,-,0.001657,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.564323,0.1,zeek_friendly_v2,2026-04-01 23:17:21,445.0,6.0,0.0016570000443607569,1.0,1.0,0.0,0.0,0.0,1207.0006103515625,603.5003051757812,603.5003051757812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.150738,192.168.88.1,59063,192.168.88.136,22,tcp,-,0.0,0.0,0.0,1,0,S0,Sc,0,BENIGN,0.477647,0.1,zeek_friendly_v2,2026-04-01 23:17:21,22.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ubuntu-vm-01,1775060235.150709,192.168.88.1,59063,192.168.88.136,110,tcp,-,0.000102,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.417476,0.1,zeek_friendly_v2,2026-04-01 23:17:21,110.0,6.0,0.00010199999815085903,1.0,1.0,0.0,0.0,0.0,19607.84375,9803.921875,9803.921875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.151847,192.168.88.1,59063,192.168.88.136,143,tcp,-,0.000233,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.664343,0.1,zeek_friendly_v2,2026-04-01 23:17:21,143.0,6.0,0.00023299999884329736,1.0,1.0,0.0,0.0,0.0,8583.69140625,4291.845703125,4291.845703125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.151880,192.168.88.1,59063,192.168.88.136,3389,tcp,-,0.000359,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.64253,0.1,zeek_friendly_v2,2026-04-01 23:17:22,3389.0,6.0,0.0003589999978430569,1.0,1.0,0.0,0.0,0.0,5571.03076171875,2785.515380859375,2785.515380859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.151913,192.168.88.1,59063,192.168.88.136,1720,tcp,-,0.000457,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.775634,0.1,zeek_friendly_v2,2026-04-01 23:17:22,1720.0,6.0,0.0004569999873638153,1.0,1.0,0.0,0.0,0.0,4376.36767578125,2188.183837890625,2188.183837890625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.151946,192.168.88.1,59063,192.168.88.136,199,tcp,-,0.000555,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.639402,0.1,zeek_friendly_v2,2026-04-01 23:17:22,199.0,6.0,0.0005549999768845737,1.0,1.0,0.0,0.0,0.0,3603.603515625,1801.8017578125,1801.8017578125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.151979,192.168.88.1,59063,192.168.88.136,3306,tcp,-,0.000666,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.501205,0.1,zeek_friendly_v2,2026-04-01 23:17:22,3306.0,6.0,0.000666000007186085,1.0,1.0,0.0,0.0,0.0,3003.0029296875,1501.50146484375,1501.50146484375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153819,192.168.88.1,59063,192.168.88.136,80,tcp,-,0.0,0.0,0.0,1,0,S0,Sc,1,ATTACK,0.907629,0.1,zeek_friendly_v2,2026-04-01 23:17:22,80.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ubuntu-vm-01,1775060235.153678,192.168.88.1,59063,192.168.88.136,111,tcp,-,0.000337,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.531497,0.1,zeek_friendly_v2,2026-04-01 23:17:22,111.0,6.0,0.0003370000049471855,1.0,1.0,0.0,0.0,0.0,5934.71826171875,2967.359130859375,2967.359130859375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153707,192.168.88.1,59063,192.168.88.136,993,tcp,-,0.000581,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.611033,0.1,zeek_friendly_v2,2026-04-01 23:17:22,993.0,6.0,0.0005810000002384186,1.0,1.0,0.0,0.0,0.0,3442.3408203125,1721.17041015625,1721.17041015625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153736,192.168.88.1,59063,192.168.88.136,139,tcp,-,0.000748,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.642015,0.1,zeek_friendly_v2,2026-04-01 23:17:22,139.0,6.0,0.0007479999912902713,1.0,1.0,0.0,0.0,0.0,2673.796875,1336.8984375,1336.8984375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153764,192.168.88.1,59063,192.168.88.136,5900,tcp,-,0.000856,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.546112,0.1,zeek_friendly_v2,2026-04-01 23:17:22,5900.0,6.0,0.0008559999987483025,1.0,1.0,0.0,0.0,0.0,2336.448486328125,1168.2242431640625,1168.2242431640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153791,192.168.88.1,59063,192.168.88.136,53,tcp,-,0.000945,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.47189,0.1,zeek_friendly_v2,2026-04-01 23:17:22,53.0,6.0,0.0009449999779462814,1.0,1.0,0.0,0.0,0.0,2116.402099609375,1058.2010498046875,1058.2010498046875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153847,192.168.88.1,59063,192.168.88.136,8080,tcp,-,0.001236,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.743785,0.1,zeek_friendly_v2,2026-04-01 23:17:22,8080.0,6.0,0.0012359999818727374,1.0,1.0,0.0,0.0,0.0,1618.1229248046875,809.0614624023438,809.0614624023438,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.153915,192.168.88.1,59063,192.168.88.136,113,tcp,-,0.001307,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.360851,0.1,zeek_friendly_v2,2026-04-01 23:17:22,113.0,6.0,0.0013070000568404794,1.0,1.0,0.0,0.0,0.0,1530.221923828125,765.1109619140625,765.1109619140625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155386,192.168.88.1,59063,192.168.88.136,1025,tcp,-,0.000271,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.750303,0.1,zeek_friendly_v2,2026-04-01 23:17:22,1025.0,6.0,0.00027099999715574086,1.0,1.0,0.0,0.0,0.0,7380.07373046875,3690.036865234375,3690.036865234375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155415,192.168.88.1,59063,192.168.88.136,1723,tcp,-,0.000408,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.769765,0.1,zeek_friendly_v2,2026-04-01 23:17:22,1723.0,6.0,0.0004079999926034361,1.0,1.0,0.0,0.0,0.0,4901.9609375,2450.98046875,2450.98046875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155443,192.168.88.1,59063,192.168.88.136,21,tcp,-,0.000509,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.973764,0.1,zeek_friendly_v2,2026-04-01 23:17:22,21.0,6.0,0.0005089999758638442,1.0,1.0,0.0,0.0,0.0,3929.273193359375,1964.6365966796875,1964.6365966796875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155471,192.168.88.1,59063,192.168.88.136,25,tcp,-,0.000855,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.566216,0.1,zeek_friendly_v2,2026-04-01 23:17:23,25.0,6.0,0.0008549999911338091,1.0,1.0,0.0,0.0,0.0,2339.181396484375,1169.5906982421875,1169.5906982421875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155499,192.168.88.1,59063,192.168.88.136,256,tcp,-,0.000999,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.615117,0.1,zeek_friendly_v2,2026-04-01 23:17:23,256.0,6.0,0.000999000039882958,1.0,1.0,0.0,0.0,0.0,2002.001953125,1001.0009765625,1001.0009765625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155532,192.168.88.1,59063,192.168.88.136,19,tcp,-,0.001121,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.591838,0.1,zeek_friendly_v2,2026-04-01 23:17:23,19.0,6.0,0.0011210000375285745,1.0,1.0,0.0,0.0,0.0,1784.121337890625,892.0606689453125,892.0606689453125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.155564,192.168.88.1,59063,192.168.88.136,50300,tcp,-,0.001468,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.342692,0.1,zeek_friendly_v2,2026-04-01 23:17:23,50300.0,6.0,0.0014680000022053719,1.0,1.0,0.0,0.0,0.0,1362.3978271484375,681.1989135742188,681.1989135742188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161607,192.168.88.1,59063,192.168.88.136,5120,tcp,-,0.000336,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.670678,0.1,zeek_friendly_v2,2026-04-01 23:17:23,5120.0,6.0,0.00033599999733269215,1.0,1.0,0.0,0.0,0.0,5952.380859375,2976.1904296875,2976.1904296875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161639,192.168.88.1,59063,192.168.88.136,26,tcp,-,0.000485,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.646831,0.1,zeek_friendly_v2,2026-04-01 23:17:23,26.0,6.0,0.00048499999684281647,1.0,1.0,0.0,0.0,0.0,4123.71142578125,2061.855712890625,2061.855712890625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161671,192.168.88.1,59063,192.168.88.136,5405,tcp,-,0.000587,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.528283,0.1,zeek_friendly_v2,2026-04-01 23:17:23,5405.0,6.0,0.0005869999877177179,1.0,1.0,0.0,0.0,0.0,3407.155029296875,1703.5775146484375,1703.5775146484375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161704,192.168.88.1,59063,192.168.88.136,7777,tcp,-,0.00068,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.575165,0.1,zeek_friendly_v2,2026-04-01 23:17:23,7777.0,6.0,0.0006799999973736703,1.0,1.0,0.0,0.0,0.0,2941.176513671875,1470.5882568359375,1470.5882568359375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161736,192.168.88.1,59063,192.168.88.136,32783,tcp,-,0.000782,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.530668,0.1,zeek_friendly_v2,2026-04-01 23:17:23,32783.0,6.0,0.0007820000173524022,1.0,1.0,0.0,0.0,0.0,2557.544677734375,1278.7723388671875,1278.7723388671875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161769,192.168.88.1,59063,192.168.88.136,711,tcp,-,0.00088,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.638388,0.1,zeek_friendly_v2,2026-04-01 23:17:23,711.0,6.0,0.0008800000068731606,1.0,1.0,0.0,0.0,0.0,2272.727294921875,1136.3636474609375,1136.3636474609375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161799,192.168.88.1,59063,192.168.88.136,2135,tcp,-,0.000994,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.570247,0.1,zeek_friendly_v2,2026-04-01 23:17:23,2135.0,6.0,0.000994000001810491,1.0,1.0,0.0,0.0,0.0,2012.0723876953125,1006.0361938476562,1006.0361938476562,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.161830,192.168.88.1,59063,192.168.88.136,7921,tcp,-,0.001088,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.507708,0.1,zeek_friendly_v2,2026-04-01 23:17:23,7921.0,6.0,0.001088000019080937,1.0,1.0,0.0,0.0,0.0,1838.2353515625,919.11767578125,919.11767578125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163036,192.168.88.1,59063,192.168.88.136,4126,tcp,-,0.000592,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.483911,0.1,zeek_friendly_v2,2026-04-01 23:17:23,4126.0,6.0,0.0005920000257901847,1.0,1.0,0.0,0.0,0.0,3378.37841796875,1689.189208984375,1689.189208984375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163259,192.168.88.1,59063,192.168.88.136,3690,tcp,-,0.000585,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.483911,0.1,zeek_friendly_v2,2026-04-01 23:17:23,3690.0,6.0,0.0005849999724887311,1.0,1.0,0.0,0.0,0.0,3418.803466796875,1709.4017333984375,1709.4017333984375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163314,192.168.88.1,59063,192.168.88.136,7100,tcp,-,0.000664,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.574548,0.1,zeek_friendly_v2,2026-04-01 23:17:23,7100.0,6.0,0.0006639999919570982,1.0,1.0,0.0,0.0,0.0,3012.048095703125,1506.0240478515625,1506.0240478515625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163351,192.168.88.1,59063,192.168.88.136,3300,tcp,-,0.000759,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.501836,0.1,zeek_friendly_v2,2026-04-01 23:17:23,3300.0,6.0,0.0007590000168420374,1.0,1.0,0.0,0.0,0.0,2635.046142578125,1317.5230712890625,1317.5230712890625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163385,192.168.88.1,59063,192.168.88.136,2035,tcp,-,0.000856,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.647341,0.1,zeek_friendly_v2,2026-04-01 23:17:24,2035.0,6.0,0.0008559999987483025,1.0,1.0,0.0,0.0,0.0,2336.448486328125,1168.2242431640625,1168.2242431640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163419,192.168.88.1,59063,192.168.88.136,13722,tcp,-,0.000953,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.559106,0.1,zeek_friendly_v2,2026-04-01 23:17:24,13722.0,6.0,0.0009529999806545675,1.0,1.0,0.0,0.0,0.0,2098.635986328125,1049.3179931640625,1049.3179931640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163451,192.168.88.1,59063,192.168.88.136,2967,tcp,-,0.001054,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.570247,0.1,zeek_friendly_v2,2026-04-01 23:17:24,2967.0,6.0,0.001053999993018806,1.0,1.0,0.0,0.0,0.0,1897.533203125,948.7666015625,948.7666015625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.163485,192.168.88.1,59063,192.168.88.136,84,tcp,-,0.00115,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.360046,0.1,zeek_friendly_v2,2026-04-01 23:17:24,84.0,6.0,0.0011500000255182385,1.0,1.0,0.0,0.0,0.0,1739.1304931640625,869.5652465820312,869.5652465820312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165209,192.168.88.1,59063,192.168.88.136,1106,tcp,-,0.00048,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.682097,0.1,zeek_friendly_v2,2026-04-01 23:17:24,1106.0,6.0,0.0004799999878741801,1.0,1.0,0.0,0.0,0.0,4166.66650390625,2083.333251953125,2083.333251953125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165401,192.168.88.1,59063,192.168.88.136,5999,tcp,-,0.000542,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.508236,0.1,zeek_friendly_v2,2026-04-01 23:17:24,5999.0,6.0,0.0005419999943114817,1.0,1.0,0.0,0.0,0.0,3690.036865234375,1845.0184326171875,1845.0184326171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165434,192.168.88.1,59063,192.168.88.136,14000,tcp,-,0.000643,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.491382,0.1,zeek_friendly_v2,2026-04-01 23:17:24,14000.0,6.0,0.0006430000066757202,1.0,1.0,0.0,0.0,0.0,3110.419921875,1555.2099609375,1555.2099609375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165469,192.168.88.1,59063,192.168.88.136,9102,tcp,-,0.000746,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.66532,0.1,zeek_friendly_v2,2026-04-01 23:17:24,9102.0,6.0,0.0007459999760612845,1.0,1.0,0.0,0.0,0.0,2680.965087890625,1340.4825439453125,1340.4825439453125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165501,192.168.88.1,59063,192.168.88.136,1163,tcp,-,0.000845,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.627937,0.1,zeek_friendly_v2,2026-04-01 23:17:24,1163.0,6.0,0.0008449999731965363,1.0,1.0,0.0,0.0,0.0,2366.864013671875,1183.4320068359375,1183.4320068359375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165534,192.168.88.1,59063,192.168.88.136,6646,tcp,-,0.000943,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.463485,0.1,zeek_friendly_v2,2026-04-01 23:17:24,6646.0,6.0,0.0009430000209249556,1.0,1.0,0.0,0.0,0.0,2120.890869140625,1060.4454345703125,1060.4454345703125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165567,192.168.88.1,59063,192.168.88.136,26214,tcp,-,0.001042,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.565127,0.1,zeek_friendly_v2,2026-04-01 23:17:24,26214.0,6.0,0.0010420000180602074,1.0,1.0,0.0,0.0,0.0,1919.3857421875,959.69287109375,959.69287109375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.165600,192.168.88.1,59063,192.168.88.136,2222,tcp,-,0.00114,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.570247,0.1,zeek_friendly_v2,2026-04-01 23:17:24,2222.0,6.0,0.0011399999493733048,1.0,1.0,0.0,0.0,0.0,1754.385986328125,877.1929931640625,877.1929931640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.166860,192.168.88.1,59063,192.168.88.136,10243,tcp,-,0.000479,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.511688,0.1,zeek_friendly_v2,2026-04-01 23:17:24,10243.0,6.0,0.00047900000936351717,1.0,1.0,0.0,0.0,0.0,4175.365234375,2087.6826171875,2087.6826171875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.166895,192.168.88.1,59063,192.168.88.136,14238,tcp,-,0.000644,0.0,0.0,1,1,REJ,Sr,0,BENIGN,0.491382,0.1,zeek_friendly_v2,2026-04-01 23:17:24,14238.0,6.0,0.0006440000142902136,1.0,1.0,0.0,0.0,0.0,3105.590087890625,1552.7950439453125,1552.7950439453125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.166927,192.168.88.1,59063,192.168.88.136,1090,tcp,-,0.000756,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.627937,0.1,zeek_friendly_v2,2026-04-01 23:17:24,1090.0,6.0,0.0007559999939985573,1.0,1.0,0.0,0.0,0.0,2645.502685546875,1322.7513427734375,1322.7513427734375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.166960,192.168.88.1,59063,192.168.88.136,58080,tcp,-,0.000856,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.527313,0.1,zeek_friendly_v2,2026-04-01 23:17:25,58080.0,6.0,0.0008559999987483025,1.0,1.0,0.0,0.0,0.0,2336.448486328125,1168.2242431640625,1168.2242431640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.167098,192.168.88.1,59063,192.168.88.136,4662,tcp,-,0.000864,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.501836,0.1,zeek_friendly_v2,2026-04-01 23:17:25,4662.0,6.0,0.0008640000014565885,1.0,1.0,0.0,0.0,0.0,2314.814697265625,1157.4073486328125,1157.4073486328125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.167145,192.168.88.1,59063,192.168.88.136,1501,tcp,-,0.000977,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.598127,0.1,zeek_friendly_v2,2026-04-01 23:17:25,1501.0,6.0,0.0009769999887794256,1.0,1.0,0.0,0.0,0.0,2047.0828857421875,1023.5414428710938,1023.5414428710938,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ubuntu-vm-01,1775060235.167182,192.168.88.1,59063,192.168.88.136,61532,tcp,-,0.001085,0.0,0.0,1,1,REJ,Sr,1,ATTACK,0.575218,0.1,zeek_friendly_v2,2026-04-01 23:17:25,61532.0,6.0,0.0010849999962374568,1.0,1.0,0.0,0.0,0.0,1843.3179931640625,921.6589965820312,921.6589965820312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
